condition,objective,rung_id,candidate_id,order,r2,shannon_h,n_domains,dominant_domain
FTD->FTD,o_min,xgb_tree_d1,m068519_o_min_ord24_rk00005,24,0.3286124310758196,2.907268229617389,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m064530_o_min_ord20_rk00016,20,0.3284236426095922,2.6841837197791887,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m073528_o_min_ord29_rk00014,29,0.3283934395892215,2.8271584782454653,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m053525_o_min_ord9_rk00011,9,0.3282613894893594,2.725480556997868,7,Air Pollution
FTD->FTD,o_min,xgb_tree_d1,m061519_o_min_ord17_rk00005,17,0.3281507266080771,2.6312929881819,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m069534_o_min_ord25_rk00020,25,0.3280055488408564,2.833411192621123,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m060518_o_min_ord16_rk00004,16,0.3278965035894524,2.452819531114783,6,Temperature
FTD->FTD,o_min,xgb_tree_d1,m067533_o_min_ord23_rk00019,23,0.327792675889171,2.9424955222917832,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m068532_o_min_ord24_rk00018,24,0.3277679646123058,2.83429531609601,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m066525_o_min_ord22_rk00011,22,0.3277008872249242,2.9019469592513696,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m060516_o_min_ord16_rk00002,16,0.3276707455900353,2.5306390622295662,6,Temperature
FTD->FTD,o_min,xgb_tree_d1,m061522_o_min_ord17_rk00008,17,0.3272714391618504,2.513645929358371,6,Temperature
FTD->FTD,o_min,xgb_tree_d1,m065528_o_min_ord21_rk00014,21,0.3270593566980152,2.9463875191311275,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m063527_o_min_ord19_rk00013,19,0.3269609326880813,2.6292492238560348,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m067528_o_min_ord23_rk00014,23,0.3268332339295917,2.8927021732601896,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m064515_o_min_ord20_rk00001,20,0.3268227852030816,2.6841837197791887,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m074523_o_min_ord30_rk00009,30,0.326566512249447,2.9437621626224817,10,Democracy
FTD->FTD,o_min,xgb_tree_d1,m067517_o_min_ord23_rk00003,23,0.3265300054482792,2.9424955222917832,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m072526_o_min_ord28_rk00012,28,0.3265117578886599,2.865764637179023,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m070517_o_min_ord26_rk00003,26,0.3264864085134182,2.8536700092563416,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m061530_o_min_ord17_rk00016,17,0.3264551236504962,2.6312929881819,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m054532_o_min_ord10_rk00018,10,0.3264136707343175,2.4464393446710155,6,Temperature
FTD->FTD,o_min,xgb_tree_d1,m072523_o_min_ord28_rk00009,28,0.3262335682456376,2.865764637179023,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m061531_o_min_ord17_rk00017,17,0.3261633978057376,2.6312929881819,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m064534_o_min_ord20_rk00020,20,0.3257191848040784,2.6841837197791887,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m061532_o_min_ord17_rk00018,17,0.3256516066017103,2.4692407821722844,6,Temperature
FTD->FTD,o_min,xgb_tree_d1,m059527_o_min_ord15_rk00013,15,0.3255931276294301,2.8225797618424915,8,Temperature
FTD->FTD,o_min,xgb_tree_d1,m071527_o_min_ord27_rk00013,27,0.3255764370102337,2.9024425973114867,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m062524_o_min_ord18_rk00010,18,0.3255260428573007,2.6416041678685938,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m070531_o_min_ord26_rk00017,26,0.3252390389887206,2.8536700092563416,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m061517_o_min_ord17_rk00003,17,0.3250654645797199,2.7045348998193433,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m053521_o_min_ord9_rk00007,9,0.3250222908950343,2.5032583347756456,6,Air Pollution
FTD->FTD,o_min,xgb_tree_d1,m067534_o_min_ord23_rk00020,23,0.3249123374800345,2.8598809775139515,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m074521_o_min_ord30_rk00007,30,0.3248676722829808,2.7874302980927217,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m055520_o_min_ord11_rk00006,11,0.3247438948421995,2.481714572986073,6,Democracy
FTD->FTD,o_min,xgb_tree_d1,m054519_o_min_ord10_rk00005,10,0.3246600534301456,2.2464393446710154,5,Democracy
FTD->FTD,o_min,xgb_tree_d1,m052533_o_min_ord8_rk00019,8,0.3246389650129234,2.5,6,Air Pollution
FTD->FTD,o_min,xgb_tree_d1,m065529_o_min_ord21_rk00015,21,0.3243950260641439,2.9463875191311275,9,Temperature
FTD->FTD,o_min,xgb_tree_d1,m074528_o_min_ord30_rk00014,30,0.3242827380490739,2.9437621626224817,10,Democracy
FTD->FTD,o_min,xgb_tree_d1,m063534_o_min_ord19_rk00020,19,0.3241102640381016,2.984769618706743,9,Temperature
FTD->FTD,o_min,xgb_tree_d1,m073523_o_min_ord29_rk00009,29,0.3241056911622106,2.8271584782454653,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m064529_o_min_ord20_rk00015,20,0.3239309434714105,2.6841837197791887,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m062517_o_min_ord18_rk00003,18,0.3238502433671942,2.7107770844150676,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m064532_o_min_ord20_rk00018,20,0.3236626234676251,2.9414460711655215,9,Democracy
