condition,model_level,objective,candidate_id,r2,baseline_r2
AD->FTD,d3,o_min,m059532_o_min_ord15_rk00018,0.3230125570125924,0.2736045902425771
AD->FTD,d3,o_min,m055519_o_min_ord11_rk00005,0.3220794140734471,0.2736045902425771
AD->FTD,d3,o_min,m062527_o_min_ord18_rk00013,0.3218582247444188,0.2736045902425771
AD->FTD,d3,o_min,m059528_o_min_ord15_rk00014,0.3217799336884074,0.2736045902425771
AD->FTD,d3,o_min,m060524_o_min_ord16_rk00010,0.3213765319759151,0.2736045902425771
AD->FTD,d3,o_min,m060530_o_min_ord16_rk00016,0.3209245790585888,0.2736045902425771
AD->FTD,d3,o_min,m074531_o_min_ord30_rk00017,0.3208684160261617,0.2736045902425771
AD->FTD,d3,o_min,m062523_o_min_ord18_rk00009,0.3208143440589982,0.2736045902425771
AD->FTD,d3,o_min,m058521_o_min_ord14_rk00007,0.3205135455095229,0.2736045902425771
AD->FTD,d3,o_min,m058526_o_min_ord14_rk00012,0.3204886347913525,0.2736045902425771
AD->FTD,d3,o_min,m059521_o_min_ord15_rk00007,0.3197095075750519,0.2736045902425771
AD->FTD,d3,o_min,m062534_o_min_ord18_rk00020,0.319543241800998,0.2736045902425771
AD->FTD,d3,o_min,m068519_o_min_ord24_rk00005,0.3192070961882276,0.2736045902425771
AD->FTD,d3,o_min,m068530_o_min_ord24_rk00016,0.3190857165219523,0.2736045902425771
AD->FTD,d3,o_min,m074530_o_min_ord30_rk00016,0.3189617426152021,0.2736045902425771
AD->FTD,d3,o_min,m063528_o_min_ord19_rk00014,0.3188177498766926,0.2736045902425771
AD->FTD,d3,o_min,m057531_o_min_ord13_rk00017,0.3187974415555664,0.2736045902425771
AD->FTD,d3,o_min,m069515_o_min_ord25_rk00001,0.3186694148679712,0.2736045902425771
FTD->FTD,OLS,o_max,m000017_o_max_ord3_rk00018,0.3467350055014342,0.3068137136244986
FTD->FTD,OLS,o_max,m000000_o_max_ord3_rk00001,0.3443029693542669,0.3068137136244986
FTD->FTD,OLS,o_max,m001004_o_max_ord4_rk00005,0.3425683809701412,0.3068137136244986
FTD->FTD,OLS,o_max,m001001_o_max_ord4_rk00002,0.3423220699589843,0.3068137136244986
FTD->FTD,OLS,o_max,m001002_o_max_ord4_rk00003,0.3420349701254903,0.3068137136244986
FTD->FTD,OLS,o_max,m001008_o_max_ord4_rk00009,0.3388726497840125,0.3068137136244986
FTD->FTD,OLS,o_max,m001011_o_max_ord4_rk00012,0.3386308231646157,0.3068137136244986
FTD->FTD,OLS,o_max,m001013_o_max_ord4_rk00014,0.3371716283453558,0.3068137136244986
FTD->FTD,OLS,o_max,m001015_o_max_ord4_rk00016,0.3362816595353117,0.3068137136244986
FTD->FTD,OLS,o_max,m002003_o_max_ord5_rk00004,0.3362741566469319,0.3068137136244986
FTD->FTD,OLS,o_max,m002002_o_max_ord5_rk00003,0.3314668505336903,0.3068137136244986
FTD->FTD,OLS,o_max,m002000_o_max_ord5_rk00001,0.3291321798975781,0.3068137136244986
FTD->FTD,OLS,o_max,m002017_o_max_ord5_rk00018,0.3286466678304605,0.3068137136244986
FTD->FTD,OLS,o_max,m003004_o_max_ord6_rk00005,0.3285974812747917,0.3068137136244986
FTD->FTD,OLS,o_max,m003011_o_max_ord6_rk00012,0.3277147561188016,0.3068137136244986
FTD->FTD,OLS,o_max,m001009_o_max_ord4_rk00010,0.3262876243836116,0.3068137136244986
FTD->FTD,OLS,o_max,m002010_o_max_ord5_rk00011,0.3261673647006905,0.3068137136244986
FTD->FTD,OLS,o_max,m003007_o_max_ord6_rk00008,0.3243626803027896,0.3068137136244986
FTD->FTD,OLS,o_max,m003002_o_max_ord6_rk00003,0.3227994677759502,0.3068137136244986
FTD->FTD,OLS,o_max,m003015_o_max_ord6_rk00016,0.3208369232418844,0.3068137136244986
FTD->FTD,OLS,o_min,m048530_o_min_ord4_rk00016,0.3101702323949694,0.3068137136244986
FTD->FTD,OLS,o_min,m047517_o_min_ord3_rk00003,0.3101240671901838,0.3068137136244986
FTD->FTD,OLS,o_min,m048519_o_min_ord4_rk00005,0.3067901166625015,0.3068137136244986
FTD->FTD,OLS,o_min,m049518_o_min_ord5_rk00004,0.2953525444127169,0.3068137136244986
FTD->FTD,OLS,o_min,m048529_o_min_ord4_rk00015,0.2950306548767885,0.3068137136244986
FTD->FTD,OLS,o_min,m050525_o_min_ord6_rk00011,0.2875453080958635,0.3068137136244986
FTD->FTD,OLS,o_min,m048532_o_min_ord4_rk00018,0.2871471470202096,0.3068137136244986
FTD->FTD,OLS,o_min,m050533_o_min_ord6_rk00019,0.2854175354442148,0.3068137136244986
FTD->FTD,OLS,o_min,m049516_o_min_ord5_rk00002,0.2852531789838571,0.3068137136244986
FTD->FTD,OLS,o_min,m050522_o_min_ord6_rk00008,0.2814618421825747,0.3068137136244986
FTD->FTD,OLS,o_min,m048521_o_min_ord4_rk00007,0.278795111481925,0.3068137136244986
FTD->FTD,OLS,o_min,m050518_o_min_ord6_rk00004,0.2774273767751061,0.3068137136244986
FTD->FTD,OLS,o_min,m050516_o_min_ord6_rk00002,0.276964745705756,0.3068137136244986
FTD->FTD,OLS,o_min,m049534_o_min_ord5_rk00020,0.2765162686237744,0.3068137136244986
FTD->FTD,OLS,o_min,m049533_o_min_ord5_rk00019,0.2752562176476953,0.3068137136244986
FTD->FTD,OLS,o_min,m047516_o_min_ord3_rk00002,0.2725420643875099,0.3068137136244986
FTD->FTD,OLS,o_min,m047518_o_min_ord3_rk00004,0.2688287628351852,0.3068137136244986
FTD->FTD,OLS,o_min,m047521_o_min_ord3_rk00007,0.2672505458331603,0.3068137136244986
FTD->FTD,OLS,o_min,m048516_o_min_ord4_rk00002,0.266785022452541,0.3068137136244986
FTD->FTD,OLS,o_min,m047527_o_min_ord3_rk00013,0.2664175819747822,0.3068137136244986
FTD->FTD,d1,o_max,m014014_o_max_ord17_rk00015,0.3279250682897369,0.304900001863487
FTD->FTD,d1,o_max,m011014_o_max_ord14_rk00015,0.3275757763932585,0.304900001863487
FTD->FTD,d1,o_max,m015014_o_max_ord18_rk00015,0.3262959058536215,0.304900001863487
FTD->FTD,d1,o_max,m006017_o_max_ord9_rk00018,0.3246340739933906,0.304900001863487
FTD->FTD,d1,o_max,m014015_o_max_ord17_rk00016,0.3246237790758094,0.304900001863487
FTD->FTD,d1,o_max,m003012_o_max_ord6_rk00013,0.3240609168880106,0.304900001863487
FTD->FTD,d1,o_max,m006007_o_max_ord9_rk00008,0.3240183663285295,0.304900001863487
FTD->FTD,d1,o_max,m014019_o_max_ord17_rk00020,0.3236967953257735,0.304900001863487
FTD->FTD,d1,o_max,m014013_o_max_ord17_rk00014,0.3235113595399613,0.304900001863487
FTD->FTD,d1,o_max,m004010_o_max_ord7_rk00011,0.3231427558056223,0.304900001863487
FTD->FTD,d1,o_max,m024009_o_max_ord27_rk00010,0.3230694861576721,0.304900001863487
FTD->FTD,d1,o_max,m020008_o_max_ord23_rk00009,0.3212991830822588,0.304900001863487
FTD->FTD,d1,o_max,m006010_o_max_ord9_rk00011,0.321209860293424,0.304900001863487
FTD->FTD,d1,o_max,m008007_o_max_ord11_rk00008,0.3211386904519953,0.304900001863487
FTD->FTD,d1,o_max,m014001_o_max_ord17_rk00002,0.3211221700694262,0.304900001863487
FTD->FTD,d1,o_max,m027007_o_max_ord30_rk00008,0.3210779660574121,0.304900001863487
FTD->FTD,d1,o_max,m014018_o_max_ord17_rk00019,0.3206715739813711,0.304900001863487
FTD->FTD,d1,o_max,m002000_o_max_ord5_rk00001,0.320633470920997,0.304900001863487
FTD->FTD,d1,o_max,m015013_o_max_ord18_rk00014,0.3205125137662793,0.304900001863487
FTD->FTD,d1,o_max,m010010_o_max_ord13_rk00011,0.3203266447393363,0.304900001863487
FTD->FTD,d1,o_min,m069516_o_min_ord25_rk00002,0.3328950724499748,0.304900001863487
FTD->FTD,d1,o_min,m069524_o_min_ord25_rk00010,0.3319929636483689,0.304900001863487
FTD->FTD,d1,o_min,m067524_o_min_ord23_rk00010,0.331775597213175,0.304900001863487
FTD->FTD,d1,o_min,m069527_o_min_ord25_rk00013,0.3314021731055365,0.304900001863487
FTD->FTD,d1,o_min,m067519_o_min_ord23_rk00005,0.3312416781022421,0.304900001863487
FTD->FTD,d1,o_min,m067523_o_min_ord23_rk00009,0.3310769385731198,0.304900001863487
FTD->FTD,d1,o_min,m073527_o_min_ord29_rk00013,0.3308702686197861,0.304900001863487
FTD->FTD,d1,o_min,m068526_o_min_ord24_rk00012,0.3306628273068327,0.304900001863487
FTD->FTD,d1,o_min,m069533_o_min_ord25_rk00019,0.330541414738887,0.304900001863487
FTD->FTD,d1,o_min,m068527_o_min_ord24_rk00013,0.3304798767063688,0.304900001863487
FTD->FTD,d1,o_min,m068529_o_min_ord24_rk00015,0.3303684844460829,0.304900001863487
FTD->FTD,d1,o_min,m064527_o_min_ord20_rk00013,0.3302993202614893,0.304900001863487
FTD->FTD,d1,o_min,m067525_o_min_ord23_rk00011,0.3302234754137076,0.304900001863487
FTD->FTD,d1,o_min,m069526_o_min_ord25_rk00012,0.3301389013935679,0.304900001863487
FTD->FTD,d1,o_min,m064524_o_min_ord20_rk00010,0.3301069692513484,0.304900001863487
FTD->FTD,d1,o_min,m070529_o_min_ord26_rk00015,0.329679163628237,0.304900001863487
FTD->FTD,d1,o_min,m073534_o_min_ord29_rk00020,0.3294797238311807,0.304900001863487
FTD->FTD,d1,o_min,m066530_o_min_ord22_rk00016,0.3289938745871242,0.304900001863487
FTD->FTD,d1,o_min,m072517_o_min_ord28_rk00003,0.3286740845773162,0.304900001863487
FTD->FTD,d1,o_min,m068517_o_min_ord24_rk00003,0.3286443579038726,0.304900001863487
FTD->FTD,d2,o_max,m003002_o_max_ord6_rk00003,0.3221015177396314,0.2981318912346223
FTD->FTD,d2,o_max,m003011_o_max_ord6_rk00012,0.3171415474553947,0.2981318912346223
FTD->FTD,d2,o_max,m002004_o_max_ord5_rk00005,0.3152311518934129,0.2981318912346223
FTD->FTD,d2,o_max,m002011_o_max_ord5_rk00012,0.3152225943539638,0.2981318912346223
FTD->FTD,d2,o_max,m004002_o_max_ord7_rk00003,0.3143756597638524,0.2981318912346223
FTD->FTD,d2,o_max,m001008_o_max_ord4_rk00009,0.3132592923936568,0.2981318912346223
FTD->FTD,d2,o_max,m006015_o_max_ord9_rk00016,0.3121459337886983,0.2981318912346223
FTD->FTD,d2,o_max,m004006_o_max_ord7_rk00007,0.3120135895295177,0.2981318912346223
FTD->FTD,d2,o_max,m004003_o_max_ord7_rk00004,0.3118122325714343,0.2981318912346223
FTD->FTD,d2,o_max,m004008_o_max_ord7_rk00009,0.3116658178768258,0.2981318912346223
FTD->FTD,d2,o_max,m000018_o_max_ord3_rk00019,0.3111471733121955,0.2981318912346223
FTD->FTD,d2,o_max,m001011_o_max_ord4_rk00012,0.3106229592956377,0.2981318912346223
FTD->FTD,d2,o_max,m004018_o_max_ord7_rk00019,0.3104205740389417,0.2981318912346223
FTD->FTD,d2,o_max,m005016_o_max_ord8_rk00017,0.3095308634219158,0.2981318912346223
FTD->FTD,d2,o_max,m004012_o_max_ord7_rk00013,0.3094495985576923,0.2981318912346223
FTD->FTD,d2,o_max,m003001_o_max_ord6_rk00002,0.3093301910237771,0.2981318912346223
FTD->FTD,d2,o_max,m000000_o_max_ord3_rk00001,0.3087405127229533,0.2981318912346223
FTD->FTD,d2,o_max,m005009_o_max_ord8_rk00010,0.3081009011973363,0.2981318912346223
FTD->FTD,d2,o_max,m006009_o_max_ord9_rk00010,0.3078281192876699,0.2981318912346223
FTD->FTD,d2,o_max,m002013_o_max_ord5_rk00014,0.3078166935123306,0.2981318912346223
FTD->FTD,d2,o_min,m071520_o_min_ord27_rk00006,0.3241127848924519,0.2981318912346223
FTD->FTD,d2,o_min,m066520_o_min_ord22_rk00006,0.319764798720364,0.2981318912346223
FTD->FTD,d2,o_min,m069520_o_min_ord25_rk00006,0.3197185197037073,0.2981318912346223
FTD->FTD,d2,o_min,m069532_o_min_ord25_rk00018,0.3196504638026288,0.2981318912346223
FTD->FTD,d2,o_min,m069521_o_min_ord25_rk00007,0.31956469530772,0.2981318912346223
FTD->FTD,d2,o_min,m066516_o_min_ord22_rk00002,0.3189837120083686,0.2981318912346223
FTD->FTD,d2,o_min,m066515_o_min_ord22_rk00001,0.3188261888214698,0.2981318912346223
FTD->FTD,d2,o_min,m059529_o_min_ord15_rk00015,0.3181717813517655,0.2981318912346223
FTD->FTD,d2,o_min,m069529_o_min_ord25_rk00015,0.3178757430767612,0.2981318912346223
FTD->FTD,d2,o_min,m066529_o_min_ord22_rk00015,0.3174879254932001,0.2981318912346223
FTD->FTD,d2,o_min,m069524_o_min_ord25_rk00010,0.317295214893377,0.2981318912346223
FTD->FTD,d2,o_min,m071528_o_min_ord27_rk00014,0.3171474322417958,0.2981318912346223
FTD->FTD,d2,o_min,m072516_o_min_ord28_rk00002,0.3170406982479521,0.2981318912346223
FTD->FTD,d2,o_min,m066522_o_min_ord22_rk00008,0.3164457283174562,0.2981318912346223
FTD->FTD,d2,o_min,m071534_o_min_ord27_rk00020,0.3162988181856738,0.2981318912346223
FTD->FTD,d2,o_min,m072534_o_min_ord28_rk00020,0.3162652570784565,0.2981318912346223
FTD->FTD,d2,o_min,m059516_o_min_ord15_rk00002,0.3161374924585894,0.2981318912346223
FTD->FTD,d2,o_min,m069523_o_min_ord25_rk00009,0.31602715885054,0.2981318912346223
FTD->FTD,d2,o_min,m059526_o_min_ord15_rk00012,0.3159670959769138,0.2981318912346223
FTD->FTD,d2,o_min,m072520_o_min_ord28_rk00006,0.3158944083829217,0.2981318912346223
FTD->FTD,d3,o_max,m001008_o_max_ord4_rk00009,0.3087172684801685,0.2918357030597404
FTD->FTD,d3,o_max,m003002_o_max_ord6_rk00003,0.3083190622773597,0.2918357030597404
FTD->FTD,d3,o_max,m003005_o_max_ord6_rk00006,0.3075815588456494,0.2918357030597404
FTD->FTD,d3,o_max,m004006_o_max_ord7_rk00007,0.305082135551537,0.2918357030597404
FTD->FTD,d3,o_max,m005010_o_max_ord8_rk00011,0.3039271663567905,0.2918357030597404
FTD->FTD,d3,o_max,m002004_o_max_ord5_rk00005,0.3033109471012291,0.2918357030597404
FTD->FTD,d3,o_max,m006012_o_max_ord9_rk00013,0.302715520433414,0.2918357030597404
FTD->FTD,d3,o_max,m003004_o_max_ord6_rk00005,0.3024266886003438,0.2918357030597404
FTD->FTD,d3,o_max,m003011_o_max_ord6_rk00012,0.3023874693480611,0.2918357030597404
FTD->FTD,d3,o_max,m005016_o_max_ord8_rk00017,0.3018163979674596,0.2918357030597404
FTD->FTD,d3,o_max,m002006_o_max_ord5_rk00007,0.3016304288544096,0.2918357030597404
FTD->FTD,d3,o_max,m005015_o_max_ord8_rk00016,0.3012191650362354,0.2918357030597404
FTD->FTD,d3,o_max,m002015_o_max_ord5_rk00016,0.3010462658827808,0.2918357030597404
FTD->FTD,d3,o_max,m003001_o_max_ord6_rk00002,0.3008731213935665,0.2918357030597404
FTD->FTD,d3,o_max,m003006_o_max_ord6_rk00007,0.2994399179979136,0.2918357030597404
FTD->FTD,d3,o_max,m005012_o_max_ord8_rk00013,0.2993518218248188,0.2918357030597404
FTD->FTD,d3,o_max,m013014_o_max_ord16_rk00015,0.2992966335442986,0.2918357030597404
FTD->FTD,d3,o_max,m005001_o_max_ord8_rk00002,0.2988451849468033,0.2918357030597404
FTD->FTD,d3,o_max,m004012_o_max_ord7_rk00013,0.2982395051438037,0.2918357030597404
FTD->FTD,d3,o_max,m011000_o_max_ord14_rk00001,0.2982125937103359,0.2918357030597404
FTD->FTD,d3,o_min,m066520_o_min_ord22_rk00006,0.315161837162775,0.2918357030597404
FTD->FTD,d3,o_min,m072534_o_min_ord28_rk00020,0.3151064285489265,0.2918357030597404
FTD->FTD,d3,o_min,m066534_o_min_ord22_rk00020,0.3149780096687694,0.2918357030597404
FTD->FTD,d3,o_min,m059529_o_min_ord15_rk00015,0.3133048564426225,0.2918357030597404
FTD->FTD,d3,o_min,m058524_o_min_ord14_rk00010,0.3123598787733016,0.2918357030597404
FTD->FTD,d3,o_min,m066527_o_min_ord22_rk00013,0.3122005554515972,0.2918357030597404
FTD->FTD,d3,o_min,m052518_o_min_ord8_rk00004,0.3114184713823211,0.2918357030597404
FTD->FTD,d3,o_min,m072519_o_min_ord28_rk00005,0.310781266461111,0.2918357030597404
FTD->FTD,d3,o_min,m073527_o_min_ord29_rk00013,0.3107222757097428,0.2918357030597404
FTD->FTD,d3,o_min,m066522_o_min_ord22_rk00008,0.3099518410602266,0.2918357030597404
FTD->FTD,d3,o_min,m069524_o_min_ord25_rk00010,0.309857369825152,0.2918357030597404
FTD->FTD,d3,o_min,m067529_o_min_ord23_rk00015,0.3091029857052187,0.2918357030597404
FTD->FTD,d3,o_min,m066516_o_min_ord22_rk00002,0.3090611350362995,0.2918357030597404
FTD->FTD,d3,o_min,m071528_o_min_ord27_rk00014,0.3081747626134561,0.2918357030597404
FTD->FTD,d3,o_min,m069516_o_min_ord25_rk00002,0.3080333524293739,0.2918357030597404
FTD->FTD,d3,o_min,m068529_o_min_ord24_rk00015,0.3076187218830847,0.2918357030597404
FTD->FTD,d3,o_min,m071534_o_min_ord27_rk00020,0.3071328827562607,0.2918357030597404
FTD->FTD,d3,o_min,m069520_o_min_ord25_rk00006,0.3070570680720013,0.2918357030597404
FTD->FTD,d3,o_min,m072516_o_min_ord28_rk00002,0.3068605775234433,0.2918357030597404
FTD->FTD,d3,o_min,m061519_o_min_ord17_rk00005,0.3065436827226366,0.2918357030597404
FTD->AD,OLS,o_max,m003018_o_max_ord6_rk00019,0.2053362455552292,0.1739615585787557
FTD->AD,OLS,o_max,m003009_o_max_ord6_rk00010,0.2050098114653233,0.1739615585787557
FTD->AD,OLS,o_max,m004016_o_max_ord7_rk00017,0.2049896295985516,0.1739615585787557
FTD->AD,OLS,o_max,m003003_o_max_ord6_rk00004,0.2017430009238214,0.1739615585787557
FTD->AD,OLS,o_max,m002011_o_max_ord5_rk00012,0.1999018298828379,0.1739615585787557
FTD->AD,OLS,o_max,m004018_o_max_ord7_rk00019,0.1992196667113852,0.1739615585787557
FTD->AD,OLS,o_max,m004008_o_max_ord7_rk00009,0.1941952715791088,0.1739615585787557
FTD->AD,OLS,o_max,m002007_o_max_ord5_rk00008,0.1930036170666181,0.1739615585787557
FTD->AD,OLS,o_max,m005015_o_max_ord8_rk00016,0.1928811305466451,0.1739615585787557
FTD->AD,OLS,o_max,m001009_o_max_ord4_rk00010,0.191348065822392,0.1739615585787557
FTD->AD,OLS,o_max,m003016_o_max_ord6_rk00017,0.1909138166135076,0.1739615585787557
FTD->AD,OLS,o_max,m004005_o_max_ord7_rk00006,0.1891348564052736,0.1739615585787557
FTD->AD,OLS,o_max,m002017_o_max_ord5_rk00018,0.1879281979284895,0.1739615585787557
FTD->AD,OLS,o_max,m003010_o_max_ord6_rk00011,0.1829066968295792,0.1739615585787557
FTD->AD,OLS,o_max,m000012_o_max_ord3_rk00013,0.1723256708553781,0.1739615585787557
FTD->AD,OLS,o_max,m003011_o_max_ord6_rk00012,0.1721475628864376,0.1739615585787557
FTD->AD,OLS,o_max,m002002_o_max_ord5_rk00003,0.168915173092424,0.1739615585787557
FTD->AD,OLS,o_max,m000009_o_max_ord3_rk00010,0.1679937058120812,0.1739615585787557
FTD->AD,OLS,o_max,m003004_o_max_ord6_rk00005,0.1673417577427698,0.1739615585787557
FTD->AD,OLS,o_max,m004012_o_max_ord7_rk00013,0.1657761409231656,0.1739615585787557
FTD->AD,OLS,o_min,m047527_o_min_ord3_rk00013,0.2174858976286171,0.1739615585787557
FTD->AD,OLS,o_min,m047521_o_min_ord3_rk00007,0.2162506894138564,0.1739615585787557
FTD->AD,OLS,o_min,m047516_o_min_ord3_rk00002,0.210738877722004,0.1739615585787557
FTD->AD,OLS,o_min,m047518_o_min_ord3_rk00004,0.2084708250280932,0.1739615585787557
FTD->AD,OLS,o_min,m048527_o_min_ord4_rk00013,0.2026311499639991,0.1739615585787557
FTD->AD,OLS,o_min,m048532_o_min_ord4_rk00018,0.1887566720619863,0.1739615585787557
FTD->AD,OLS,o_min,m048518_o_min_ord4_rk00004,0.1825539809369601,0.1739615585787557
FTD->AD,OLS,o_min,m051530_o_min_ord7_rk00016,0.1807927532231961,0.1739615585787557
FTD->AD,OLS,o_min,m050516_o_min_ord6_rk00002,0.1807845361134742,0.1739615585787557
FTD->AD,OLS,o_min,m048517_o_min_ord4_rk00003,0.1772759916051347,0.1739615585787557
FTD->AD,OLS,o_min,m048530_o_min_ord4_rk00016,0.1747110871133342,0.1739615585787557
FTD->AD,OLS,o_min,m051532_o_min_ord7_rk00018,0.173349458598231,0.1739615585787557
FTD->AD,OLS,o_min,m050527_o_min_ord6_rk00013,0.1711922910863985,0.1739615585787557
FTD->AD,OLS,o_min,m047524_o_min_ord3_rk00010,0.1707420282593293,0.1739615585787557
FTD->AD,OLS,o_min,m047530_o_min_ord3_rk00016,0.1695947192370532,0.1739615585787557
FTD->AD,OLS,o_min,m047517_o_min_ord3_rk00003,0.1692773174028137,0.1739615585787557
FTD->AD,OLS,o_min,m048529_o_min_ord4_rk00015,0.1689549708275167,0.1739615585787557
FTD->AD,OLS,o_min,m048523_o_min_ord4_rk00009,0.1689392454434032,0.1739615585787557
FTD->AD,OLS,o_min,m048519_o_min_ord4_rk00005,0.1684770837193001,0.1739615585787557
FTD->AD,OLS,o_min,m049516_o_min_ord5_rk00002,0.1673663224450163,0.1739615585787557
FTD->AD,d1,o_max,m003012_o_max_ord6_rk00013,0.1995260580039412,0.1559430288528203
FTD->AD,d1,o_max,m006017_o_max_ord9_rk00018,0.1815004169259422,0.1559430288528203
FTD->AD,d1,o_max,m002013_o_max_ord5_rk00014,0.179504785291234,0.1559430288528203
FTD->AD,d1,o_max,m014011_o_max_ord17_rk00012,0.1667193388311419,0.1559430288528203
FTD->AD,d1,o_max,m014019_o_max_ord17_rk00020,0.1646479656800601,0.1559430288528203
FTD->AD,d1,o_max,m014014_o_max_ord17_rk00015,0.1638422029656407,0.1559430288528203
FTD->AD,d1,o_max,m006007_o_max_ord9_rk00008,0.1637624640957022,0.1559430288528203
FTD->AD,d1,o_max,m011014_o_max_ord14_rk00015,0.1636570830057003,0.1559430288528203
FTD->AD,d1,o_max,m024009_o_max_ord27_rk00010,0.1628119836527937,0.1559430288528203
FTD->AD,d1,o_max,m014004_o_max_ord17_rk00005,0.162684868751915,0.1559430288528203
FTD->AD,d1,o_max,m009011_o_max_ord12_rk00012,0.1619520601420523,0.1559430288528203
FTD->AD,d1,o_max,m008019_o_max_ord11_rk00020,0.1607982759858983,0.1559430288528203
FTD->AD,d1,o_max,m001019_o_max_ord4_rk00020,0.1589839431402202,0.1559430288528203
FTD->AD,d1,o_max,m006010_o_max_ord9_rk00011,0.1584495356280922,0.1559430288528203
FTD->AD,d1,o_max,m011004_o_max_ord14_rk00005,0.1582059193402828,0.1559430288528203
FTD->AD,d1,o_max,m015014_o_max_ord18_rk00015,0.158116966681156,0.1559430288528203
FTD->AD,d1,o_max,m008009_o_max_ord11_rk00010,0.1569336035459876,0.1559430288528203
FTD->AD,d1,o_max,m001007_o_max_ord4_rk00008,0.155770910506977,0.1559430288528203
FTD->AD,d1,o_max,m014010_o_max_ord17_rk00011,0.1555434860406119,0.1559430288528203
FTD->AD,d1,o_max,m002012_o_max_ord5_rk00013,0.1541149290890251,0.1559430288528203
FTD->AD,d1,o_min,m058520_o_min_ord14_rk00006,0.2506369232406513,0.1559430288528203
FTD->AD,d1,o_min,m061517_o_min_ord17_rk00003,0.2469382033106748,0.1559430288528203
FTD->AD,d1,o_min,m054532_o_min_ord10_rk00018,0.2440580493693086,0.1559430288528203
FTD->AD,d1,o_min,m061530_o_min_ord17_rk00016,0.2411604496098476,0.1559430288528203
FTD->AD,d1,o_min,m053522_o_min_ord9_rk00008,0.2382990001858965,0.1559430288528203
FTD->AD,d1,o_min,m061527_o_min_ord17_rk00013,0.2376057258717241,0.1559430288528203
FTD->AD,d1,o_min,m060516_o_min_ord16_rk00002,0.2368114972748951,0.1559430288528203
FTD->AD,d1,o_min,m057522_o_min_ord13_rk00008,0.2367127974626665,0.1559430288528203
FTD->AD,d1,o_min,m069527_o_min_ord25_rk00013,0.2361655869535539,0.1559430288528203
FTD->AD,d1,o_min,m069534_o_min_ord25_rk00020,0.2355199774781303,0.1559430288528203
FTD->AD,d1,o_min,m061531_o_min_ord17_rk00017,0.2344593682230129,0.1559430288528203
FTD->AD,d1,o_min,m054520_o_min_ord10_rk00006,0.2339559846523958,0.1559430288528203
FTD->AD,d1,o_min,m064530_o_min_ord20_rk00016,0.2339331111996572,0.1559430288528203
FTD->AD,d1,o_min,m054518_o_min_ord10_rk00004,0.233536825758285,0.1559430288528203
FTD->AD,d1,o_min,m055520_o_min_ord11_rk00006,0.2333108383118284,0.1559430288528203
FTD->AD,d1,o_min,m059527_o_min_ord15_rk00013,0.2325163749615683,0.1559430288528203
FTD->AD,d1,o_min,m057526_o_min_ord13_rk00012,0.2322007055239398,0.1559430288528203
FTD->AD,d1,o_min,m069533_o_min_ord25_rk00019,0.2321037884547659,0.1559430288528203
FTD->AD,d1,o_min,m057517_o_min_ord13_rk00003,0.2320462478736488,0.1559430288528203
FTD->AD,d1,o_min,m067533_o_min_ord23_rk00019,0.2320385197366876,0.1559430288528203
FTD->AD,d2,o_max,m006017_o_max_ord9_rk00018,0.1912802526996978,0.1491090042750724
FTD->AD,d2,o_max,m002013_o_max_ord5_rk00014,0.1863826964593826,0.1491090042750724
FTD->AD,d2,o_max,m003012_o_max_ord6_rk00013,0.1823052824106498,0.1491090042750724
FTD->AD,d2,o_max,m006007_o_max_ord9_rk00008,0.1765732069220361,0.1491090042750724
FTD->AD,d2,o_max,m014019_o_max_ord17_rk00020,0.1718549952374373,0.1491090042750724
FTD->AD,d2,o_max,m023002_o_max_ord26_rk00003,0.1680777176556389,0.1491090042750724
FTD->AD,d2,o_max,m008019_o_max_ord11_rk00020,0.1654148506422621,0.1491090042750724
FTD->AD,d2,o_max,m014004_o_max_ord17_rk00005,0.1617048297081383,0.1491090042750724
FTD->AD,d2,o_max,m007016_o_max_ord10_rk00017,0.1590257569111451,0.1491090042750724
FTD->AD,d2,o_max,m014010_o_max_ord17_rk00011,0.157374437475828,0.1491090042750724
FTD->AD,d2,o_max,m024010_o_max_ord27_rk00011,0.1551459948286493,0.1491090042750724
FTD->AD,d2,o_max,m008009_o_max_ord11_rk00010,0.1545349707382114,0.1491090042750724
FTD->AD,d2,o_max,m018000_o_max_ord21_rk00001,0.154440421187273,0.1491090042750724
FTD->AD,d2,o_max,m013009_o_max_ord16_rk00010,0.1515287537474182,0.1491090042750724
FTD->AD,d2,o_max,m023004_o_max_ord26_rk00005,0.151113890427741,0.1491090042750724
FTD->AD,d2,o_max,m006010_o_max_ord9_rk00011,0.1502298979613585,0.1491090042750724
FTD->AD,d2,o_max,m014014_o_max_ord17_rk00015,0.1499495180141523,0.1491090042750724
FTD->AD,d2,o_max,m023003_o_max_ord26_rk00004,0.1498309170787514,0.1491090042750724
FTD->AD,d2,o_max,m004010_o_max_ord7_rk00011,0.1490187251573554,0.1491090042750724
FTD->AD,d2,o_max,m012012_o_max_ord15_rk00013,0.1486724888976516,0.1491090042750724
FTD->AD,d2,o_min,m054520_o_min_ord10_rk00006,0.2431882657805445,0.1491090042750724
FTD->AD,d2,o_min,m054518_o_min_ord10_rk00004,0.2422681140031343,0.1491090042750724
FTD->AD,d2,o_min,m057522_o_min_ord13_rk00008,0.2389045493664655,0.1491090042750724
