fold,series,median_r2,min_r2,max_r2,baseline_r2
America Central,top20_red,0.2610866042012161,0.2528413280715189,0.2777420175336805,0.2777974216786431
America Northern,top20_red,0.2606367085587638,0.2349211420160455,0.2664329938792711,0.2529138092678717
America South,top20_red,0.235220081481458,0.2289829470787812,0.238781467628749,0.2073051403794951
Asia East,top20_red,0.1484206977420207,0.1354722299910757,0.1587386509875014,0.1685346864860045
Asia South,top20_red,0.1644349238901793,0.1622046502857741,0.1668252648489933,0.1648144650027744
Europe North/Western,top20_red,0.2383640270616257,0.2089003491559302,0.2565784599055746,0.2348850047454475
Europe Southern,top20_red,0.0780323008341226,0.0752152527159319,0.0914191585941169,0.0732951822510045
Oceania,top20_red,0.195551477816355,0.1712298509237703,0.2059784696610843,0.1615865305040095
Southern Africa,top20_red,-0.1092615924943421,-0.1223521250240595,-0.041830020199822,-0.0346687047118665
America Central,top20_syn,0.2896916012015977,0.2564889849637241,0.3128167009937044,0.2777974216786431
America Northern,top20_syn,0.2617684818132151,0.2507424331156938,0.2689150008441235,0.2529138092678717
America South,top20_syn,0.2338071521930879,0.2316114097066315,0.2385406718201289,0.2073051403794951
Asia East,top20_syn,0.1623345349460077,0.1312205168735426,0.1792158860219318,0.1685346864860045
Asia South,top20_syn,0.1644349433642928,0.1603323146388283,0.1754509246292629,0.1648144650027744
Europe North/Western,top20_syn,0.2687951164715353,0.2482745410851566,0.2771145606344506,0.2348850047454475
Europe Southern,top20_syn,0.090413683672114,0.0564493641270378,0.1040977680407773,0.0732951822510045
Oceania,top20_syn,0.1987347935582938,0.1843209646238196,0.2146298554818125,0.1615865305040095
Southern Africa,top20_syn,-0.0299218552437573,-0.1160630635618698,0.0067871962420913,-0.0346687047118665
