model_level,objective,candidate_id,full_r2,base_r2,delta_r2_vs_base
OLS,o_max,m000000_o_max_ord3_rk00001,0.2702779673742108,0.2662406461567889,0.004037321217421896
OLS,o_max,m000001_o_max_ord3_rk00002,-0.1104514994025112,0.2662406461567889,-0.3766921455593001
OLS,o_max,m000002_o_max_ord3_rk00003,0.2791931723981595,0.2662406461567889,0.01295252624137061
OLS,o_max,m000003_o_max_ord3_rk00004,0.239813367028431,0.2662406461567889,-0.026427279128357878
OLS,o_max,m000004_o_max_ord3_rk00005,0.2402929251697183,0.2662406461567889,-0.02594772098707057
OLS,o_max,m000005_o_max_ord3_rk00006,0.2709894997234466,0.2662406461567889,0.004748853566657718
OLS,o_max,m000006_o_max_ord3_rk00007,0.2377569776184401,0.2662406461567889,-0.028483668538348772
OLS,o_max,m000007_o_max_ord3_rk00008,0.2440480089786185,0.2662406461567889,-0.022192637178170382
OLS,o_max,m000008_o_max_ord3_rk00009,0.2578187315537734,0.2662406461567889,-0.008421914603015501
OLS,o_max,m000009_o_max_ord3_rk00010,0.2789734382994803,0.2662406461567889,0.012732792142691407
OLS,o_max,m000010_o_max_ord3_rk00011,0.2280983441342858,0.2662406461567889,-0.03814230202250307
OLS,o_max,m000011_o_max_ord3_rk00012,0.2708248280976286,0.2662406461567889,0.004584181940839704
OLS,o_max,m000012_o_max_ord3_rk00013,0.2742406663564645,0.2662406461567889,0.008000020199675606
OLS,o_max,m000013_o_max_ord3_rk00014,0.2556736416076428,0.2662406461567889,-0.010567004549146108
OLS,o_max,m000014_o_max_ord3_rk00015,0.2352370791471888,0.2662406461567889,-0.03100356700960008
OLS,o_max,m000015_o_max_ord3_rk00016,0.2544903860625048,0.2662406461567889,-0.011750260094284093
OLS,o_max,m000016_o_max_ord3_rk00017,0.2569352888488515,0.2662406461567889,-0.009305357307937412
OLS,o_max,m000017_o_max_ord3_rk00018,0.2721217657215944,0.2662406461567889,0.005881119564805526
OLS,o_max,m000018_o_max_ord3_rk00019,0.2788350255345401,0.2662406461567889,0.012594379377751208
OLS,o_max,m000019_o_max_ord3_rk00020,0.2517356369805087,0.2662406461567889,-0.01450500917628017
OLS,o_max,m001000_o_max_ord4_rk00001,0.2717988306555,0.2662406461567889,0.005558184498711094
OLS,o_max,m001001_o_max_ord4_rk00002,0.1965633878665581,0.2662406461567889,-0.06967725829023078
OLS,o_max,m001002_o_max_ord4_rk00003,0.2580739050374552,0.2662406461567889,-0.008166741119333687
OLS,o_max,m001003_o_max_ord4_rk00004,0.255124567462638,0.2662406461567889,-0.011116078694150877
OLS,o_max,m001004_o_max_ord4_rk00005,0.2167279621600381,0.2662406461567889,-0.049512683996750795
OLS,o_max,m001005_o_max_ord4_rk00006,0.2399166336791433,0.2662406461567889,-0.026324012477645597
OLS,o_max,m001006_o_max_ord4_rk00007,0.2758369354081026,0.2662406461567889,0.009596289251313728
OLS,o_max,m001007_o_max_ord4_rk00008,-0.0330273525926019,0.2662406461567889,-0.2992679987493908
OLS,o_max,m001008_o_max_ord4_rk00009,0.2568343239758536,0.2662406461567889,-0.00940632218093529
OLS,o_max,m001009_o_max_ord4_rk00010,0.2339237740931676,0.2662406461567889,-0.03231687206362127
OLS,o_max,m001010_o_max_ord4_rk00011,0.2425255565692685,0.2662406461567889,-0.023715089587520388
OLS,o_max,m001011_o_max_ord4_rk00012,0.2597195516962044,0.2662406461567889,-0.0065210944605844645
OLS,o_max,m001012_o_max_ord4_rk00013,0.2612172155838714,0.2662406461567889,-0.005023430572917487
OLS,o_max,m001013_o_max_ord4_rk00014,0.2515350278950466,0.2662406461567889,-0.01470561826174227
OLS,o_max,m001014_o_max_ord4_rk00015,0.2690296019506054,0.2662406461567889,0.0027889557938164944
OLS,o_max,m001015_o_max_ord4_rk00016,0.2626677483597551,0.2662406461567889,-0.0035728977970337916
OLS,o_max,m001016_o_max_ord4_rk00017,0.233416316952325,0.2662406461567889,-0.032824329204463876
OLS,o_max,m001017_o_max_ord4_rk00018,0.2750202373053274,0.2662406461567889,0.00877959114853849
OLS,o_max,m001018_o_max_ord4_rk00019,0.2630253507449341,0.2662406461567889,-0.0032152954118547794
OLS,o_max,m001019_o_max_ord4_rk00020,-0.1149689054910625,0.2662406461567889,-0.3812095516478514
OLS,o_max,m002000_o_max_ord5_rk00001,0.2099319461908885,0.2662406461567889,-0.05630869996590038
OLS,o_max,m002001_o_max_ord5_rk00002,0.2630154601871095,0.2662406461567889,-0.0032251859696794116
OLS,o_max,m002002_o_max_ord5_rk00003,0.227004830069847,0.2662406461567889,-0.03923581608694188
OLS,o_max,m002003_o_max_ord5_rk00004,0.1980394214840547,0.2662406461567889,-0.06820122467273418
OLS,o_max,m002004_o_max_ord5_rk00005,0.2573103807349736,0.2662406461567889,-0.008930265421815298
OLS,o_max,m002005_o_max_ord5_rk00006,0.2485404616508372,0.2662406461567889,-0.017700184505951677
OLS,o_max,m002006_o_max_ord5_rk00007,0.2625851825615556,0.2662406461567889,-0.003655463595233277
OLS,o_max,m002007_o_max_ord5_rk00008,0.2411950321855863,0.2662406461567889,-0.025045613971202585
OLS,o_max,m002008_o_max_ord5_rk00009,0.2528689679071088,0.2662406461567889,-0.013371678249680108
OLS,o_max,m002009_o_max_ord5_rk00010,0.244025348854225,0.2662406461567889,-0.022215297302563886
OLS,o_max,m002010_o_max_ord5_rk00011,0.2498632497341899,0.2662406461567889,-0.016377396422598972
OLS,o_max,m002011_o_max_ord5_rk00012,0.2501712953669863,0.2662406461567889,-0.016069350789802594
OLS,o_max,m002012_o_max_ord5_rk00013,0.266625550057648,0.2662406461567889,0.00038490390085910153
OLS,o_max,m002013_o_max_ord5_rk00014,0.2697521961644903,0.2662406461567889,0.003511550007701425
OLS,o_max,m002014_o_max_ord5_rk00015,0.2382308427957238,0.2662406461567889,-0.028009803361065094
OLS,o_max,m002015_o_max_ord5_rk00016,0.2166256888727572,0.2662406461567889,-0.049614957284031674
OLS,o_max,m002016_o_max_ord5_rk00017,0.2450331529331936,0.2662406461567889,-0.021207493223595275
OLS,o_max,m002017_o_max_ord5_rk00018,0.1638083322494309,0.2662406461567889,-0.10243231390735799
OLS,o_max,m002018_o_max_ord5_rk00019,0.2235935000047064,0.2662406461567889,-0.04264714615208248
OLS,o_max,m002019_o_max_ord5_rk00020,0.2562821750230186,0.2662406461567889,-0.009958471133770297
OLS,o_max,m003000_o_max_ord6_rk00001,0.2067140926765465,0.2662406461567889,-0.05952655348024238
OLS,o_max,m003001_o_max_ord6_rk00002,0.2027189219335249,0.2662406461567889,-0.06352172422326399
OLS,o_max,m003002_o_max_ord6_rk00003,0.2034555157620765,0.2662406461567889,-0.0627851303947124
OLS,o_max,m003003_o_max_ord6_rk00004,0.1743862280770273,0.2662406461567889,-0.09185441807976158
OLS,o_max,m003004_o_max_ord6_rk00005,0.2229555287480092,0.2662406461567889,-0.04328511740877969
OLS,o_max,m003005_o_max_ord6_rk00006,0.2077457535766437,0.2662406461567889,-0.058494892580145175
OLS,o_max,m003006_o_max_ord6_rk00007,0.2454879910108963,0.2662406461567889,-0.020752655145892585
OLS,o_max,m003007_o_max_ord6_rk00008,0.1977045098927722,0.2662406461567889,-0.0685361362640167
OLS,o_max,m003008_o_max_ord6_rk00009,0.2596853001530658,0.2662406461567889,-0.006555346003723095
OLS,o_max,m003009_o_max_ord6_rk00010,0.1887347104062553,0.2662406461567889,-0.07750593575053358
OLS,o_max,m003010_o_max_ord6_rk00011,0.2289290068449998,0.2662406461567889,-0.037311639311789074
OLS,o_max,m003011_o_max_ord6_rk00012,0.2169111216916113,0.2662406461567889,-0.04932952446517758
OLS,o_max,m003012_o_max_ord6_rk00013,0.1795006116572586,0.2662406461567889,-0.08674003449953027
OLS,o_max,m003013_o_max_ord6_rk00014,0.2316712571338495,0.2662406461567889,-0.03456938902293938
OLS,o_max,m003014_o_max_ord6_rk00015,0.230866443057356,0.2662406461567889,-0.03537420309943287
OLS,o_max,m003015_o_max_ord6_rk00016,0.2170178034830403,0.2662406461567889,-0.049222842673748574
OLS,o_max,m003016_o_max_ord6_rk00017,0.2385109985137196,0.2662406461567889,-0.02772964764306929
OLS,o_max,m003017_o_max_ord6_rk00018,0.2380705029966477,0.2662406461567889,-0.028170143160141187
OLS,o_max,m003018_o_max_ord6_rk00019,0.1960826818607605,0.2662406461567889,-0.07015796429602839
OLS,o_max,m003019_o_max_ord6_rk00020,0.2568081564376626,0.2662406461567889,-0.009432489719126302
OLS,o_max,m004000_o_max_ord7_rk00001,0.1941365071155399,0.2662406461567889,-0.07210413904124899
OLS,o_max,m004001_o_max_ord7_rk00002,0.2019932943715292,0.2662406461567889,-0.0642473517852597
OLS,o_max,m004002_o_max_ord7_rk00003,0.2247454934711134,0.2662406461567889,-0.041495152685675496
OLS,o_max,m004003_o_max_ord7_rk00004,0.2237087885034195,0.2662406461567889,-0.04253185765336939
OLS,o_max,m004004_o_max_ord7_rk00005,0.2242580523866777,0.2662406461567889,-0.04198259377011118
OLS,o_max,m004005_o_max_ord7_rk00006,0.1638939389424356,0.2662406461567889,-0.1023467072143533
OLS,o_max,m004006_o_max_ord7_rk00007,0.1981550642308166,0.2662406461567889,-0.06808558192597228
OLS,o_max,m004007_o_max_ord7_rk00008,0.1919576582286998,0.2662406461567889,-0.07428298792808907
OLS,o_max,m004008_o_max_ord7_rk00009,0.1833483141507748,0.2662406461567889,-0.08289233200601409
OLS,o_max,m004009_o_max_ord7_rk00010,0.1666375512522168,0.2662406461567889,-0.09960309490457209
OLS,o_max,m004010_o_max_ord7_rk00011,0.1831552167046458,0.2662406461567889,-0.08308542945214309
OLS,o_max,m004011_o_max_ord7_rk00012,0.2560622661788045,0.2662406461567889,-0.010178379977984375
OLS,o_max,m004012_o_max_ord7_rk00013,0.2082973841346094,0.2662406461567889,-0.057943262022179476
OLS,o_max,m004013_o_max_ord7_rk00014,0.2592258107469937,0.2662406461567889,-0.007014835409795195
OLS,o_max,m004014_o_max_ord7_rk00015,0.1754551390050081,0.2662406461567889,-0.0907855071517808
OLS,o_max,m004015_o_max_ord7_rk00016,0.183209288713438,0.2662406461567889,-0.08303135744335088
OLS,o_max,m004016_o_max_ord7_rk00017,0.2063074869453622,0.2662406461567889,-0.059933159211426695
OLS,o_max,m004017_o_max_ord7_rk00018,0.2107073005217933,0.2662406461567889,-0.055533345634995596
OLS,o_max,m004018_o_max_ord7_rk00019,0.171743970177139,0.2662406461567889,-0.09449667597964989
OLS,o_max,m004019_o_max_ord7_rk00020,0.2555177039763276,0.2662406461567889,-0.01072294218046127
OLS,o_max,m005000_o_max_ord8_rk00001,0.2226491584852035,0.2662406461567889,-0.04359148767158538
OLS,o_max,m005001_o_max_ord8_rk00002,0.2173888412832487,0.2662406461567889,-0.04885180487354018
OLS,o_max,m005002_o_max_ord8_rk00003,0.2522315032065318,0.2662406461567889,-0.01400914295025707
OLS,o_max,m005003_o_max_ord8_rk00004,0.14825997493662,0.2662406461567889,-0.11798067122016889
OLS,o_max,m005004_o_max_ord8_rk00005,0.1617673538066155,0.2662406461567889,-0.10447329235017339
OLS,o_max,m005005_o_max_ord8_rk00006,0.1750890801062969,0.2662406461567889,-0.09115156605049199
OLS,o_max,m005006_o_max_ord8_rk00007,0.2079036530169983,0.2662406461567889,-0.05833699313979057
OLS,o_max,m005007_o_max_ord8_rk00008,0.2083661701470983,0.2662406461567889,-0.05787447600969059
OLS,o_max,m005008_o_max_ord8_rk00009,0.2735910974475464,0.2662406461567889,0.007350451290757509
OLS,o_max,m005009_o_max_ord8_rk00010,0.190898942446668,0.2662406461567889,-0.07534170371012089
OLS,o_max,m005010_o_max_ord8_rk00011,0.2315290745343481,0.2662406461567889,-0.03471157162244079
OLS,o_max,m005011_o_max_ord8_rk00012,0.1738738238619762,0.2662406461567889,-0.09236682229481269
OLS,o_max,m005012_o_max_ord8_rk00013,0.2155585822552225,0.2662406461567889,-0.050682063901566377
OLS,o_max,m005013_o_max_ord8_rk00014,0.1880265203348955,0.2662406461567889,-0.07821412582189338
OLS,o_max,m005014_o_max_ord8_rk00015,0.2126618533268697,0.2662406461567889,-0.053578792829919175
OLS,o_max,m005015_o_max_ord8_rk00016,0.1575864089780503,0.2662406461567889,-0.1086542371787386
OLS,o_max,m005016_o_max_ord8_rk00017,0.1790332561679863,0.2662406461567889,-0.08720738998880259
OLS,o_max,m005017_o_max_ord8_rk00018,0.18691290750941,0.2662406461567889,-0.07932773864737888
OLS,o_max,m005018_o_max_ord8_rk00019,0.2262819970937705,0.2662406461567889,-0.03995864906301838
OLS,o_max,m005019_o_max_ord8_rk00020,0.2112832396463284,0.2662406461567889,-0.054957406510460494
OLS,o_max,m006000_o_max_ord9_rk00001,0.2473326274961367,0.2662406461567889,-0.0189080186606522
OLS,o_max,m006001_o_max_ord9_rk00002,0.2028640515351913,0.2662406461567889,-0.06337659462159759
OLS,o_max,m006002_o_max_ord9_rk00003,0.1933478122342014,0.2662406461567889,-0.0728928339225875
OLS,o_max,m006003_o_max_ord9_rk00004,0.2101767330887042,0.2662406461567889,-0.0560639130680847
OLS,o_max,m006004_o_max_ord9_rk00005,0.2066028392656057,0.2662406461567889,-0.0596378068911832
OLS,o_max,m006005_o_max_ord9_rk00006,0.2029534091585018,0.2662406461567889,-0.06328723699828709
OLS,o_max,m006006_o_max_ord9_rk00007,0.2176161208530685,0.2662406461567889,-0.048624525303720384
OLS,o_max,m006007_o_max_ord9_rk00008,0.2026447967865496,0.2662406461567889,-0.0635958493702393
OLS,o_max,m006008_o_max_ord9_rk00009,0.2188893153572907,0.2662406461567889,-0.04735133079949819
