objective,rung,model_id,order,global_oof_r2,shannon_h,n_domains,dominant_domain
o_min,xgb_tree_d3,m049523_o_min_ord5_rk00009,5,0.23099511218356406,1.5219280948873621,3,Precipitation/droughts
o_min,xgb_tree_d3,m049524_o_min_ord5_rk00010,5,0.2612380474803312,1.9219280948873623,4,Air Pollution
o_min,xgb_tree_d3,m049525_o_min_ord5_rk00011,5,0.25292077774609467,1.5219280948873621,3,Air Pollution
o_min,xgb_tree_d3,m049526_o_min_ord5_rk00012,5,0.2502473958391893,1.5219280948873621,3,Air Pollution
o_min,xgb_tree_d3,m049527_o_min_ord5_rk00013,5,0.248406850991446,1.9219280948873623,4,Air Pollution
o_min,xgb_tree_d3,m049528_o_min_ord5_rk00014,5,0.2334105942812975,1.5219280948873621,3,Precipitation/droughts
o_min,xgb_tree_d3,m049529_o_min_ord5_rk00015,5,0.2636044521958609,1.3709505944546687,3,Air Pollution
o_min,xgb_tree_d3,m049530_o_min_ord5_rk00016,5,0.2548647864402973,1.5219280948873621,3,Air Pollution
o_min,xgb_tree_d3,m049531_o_min_ord5_rk00017,5,0.24328542323709668,1.9219280948873623,4,Precipitation/droughts
o_min,xgb_tree_d3,m049532_o_min_ord5_rk00018,5,0.24167923018120196,1.5219280948873621,3,Air Pollution
o_min,xgb_tree_d3,m049533_o_min_ord5_rk00019,5,0.25295935282090787,1.5219280948873621,3,Air Pollution
o_min,xgb_tree_d3,m049534_o_min_ord5_rk00020,5,0.2501194598121783,1.9219280948873623,4,Precipitation/droughts
o_min,xgb_tree_d3,m050515_o_min_ord6_rk00001,6,0.23397143436484436,1.4591479170272448,3,Democracy
o_min,xgb_tree_d3,m050516_o_min_ord6_rk00002,6,0.24055581415125726,1.9182958340544896,4,Air Pollution
o_min,xgb_tree_d3,m050517_o_min_ord6_rk00003,6,0.2531710388311188,1.7924812503605778,4,Air Pollution
o_min,xgb_tree_d3,m050518_o_min_ord6_rk00004,6,0.24809700588848804,1.9182958340544896,4,Air Pollution
o_min,xgb_tree_d3,m050519_o_min_ord6_rk00005,6,0.24182733383158483,1.9182958340544893,4,Air Pollution
o_min,xgb_tree_d3,m050520_o_min_ord6_rk00006,6,0.2502896533908825,1.9182958340544893,4,Air Pollution
o_min,xgb_tree_d3,m050521_o_min_ord6_rk00007,6,0.2435572477421486,1.9182958340544893,4,Precipitation/droughts
o_min,xgb_tree_d3,m050522_o_min_ord6_rk00008,6,0.2536124047274486,1.9182958340544893,4,Air Pollution
o_min,xgb_tree_d3,m050523_o_min_ord6_rk00009,6,0.23583775181989064,1.9182958340544896,4,Precipitation/droughts
o_min,xgb_tree_d3,m050524_o_min_ord6_rk00010,6,0.24090037079546311,2.2516291673878226,5,Precipitation/droughts
o_min,xgb_tree_d3,m050525_o_min_ord6_rk00011,6,0.23389272487884338,1.4591479170272448,3,Democracy
o_min,xgb_tree_d3,m050526_o_min_ord6_rk00012,6,0.2392541568677573,1.9182958340544896,4,Precipitation/droughts
o_min,xgb_tree_d3,m050527_o_min_ord6_rk00013,6,0.24282039452204507,1.9182958340544893,4,Air Pollution
o_min,xgb_tree_d3,m050528_o_min_ord6_rk00014,6,0.2441356681869552,1.4591479170272448,3,Socioeconomic
o_min,xgb_tree_d3,m050529_o_min_ord6_rk00015,6,0.23915603322727286,1.9182958340544893,4,Air Pollution
o_min,xgb_tree_d3,m050530_o_min_ord6_rk00016,6,0.2332259545040709,1.9182958340544896,4,Air Pollution
o_min,xgb_tree_d3,m050531_o_min_ord6_rk00017,6,0.24773816859846653,1.584962500721156,3,Air Pollution
o_min,xgb_tree_d3,m050532_o_min_ord6_rk00018,6,0.2508259860611143,1.7924812503605778,4,Air Pollution
o_min,xgb_tree_d3,m050533_o_min_ord6_rk00019,6,0.23920287765485249,1.9182958340544896,4,Precipitation/droughts
