model_level,objective,candidate_id,order,baseline_r2,best_single_r2
d3,o_max,m024001_o_max_ord27_rk00002,27.0,0.24317347266855183,
d3,o_max,m026019_o_max_ord29_rk00020,29.0,0.24317347266855183,
d3,o_max,m020013_o_max_ord23_rk00014,23.0,0.24317347266855183,
d3,o_max,m026011_o_max_ord29_rk00012,29.0,0.24317347266855183,
d3,o_max,m027019_o_max_ord30_rk00020,30.0,0.24317347266855183,
d3,o_max,m026007_o_max_ord29_rk00008,29.0,0.24317347266855183,
d3,o_max,m023006_o_max_ord26_rk00007,26.0,0.24317347266855183,
d3,o_max,m023009_o_max_ord26_rk00010,26.0,0.24317347266855183,
d3,o_max,m022010_o_max_ord25_rk00011,25.0,0.24317347266855183,
d3,o_max,m023001_o_max_ord26_rk00002,26.0,0.24317347266855183,
d3,o_max,m020015_o_max_ord23_rk00016,23.0,0.24317347266855183,
d3,o_max,m024016_o_max_ord27_rk00017,27.0,0.24317347266855183,
d3,o_max,m027008_o_max_ord30_rk00009,30.0,0.24317347266855183,
d3,o_max,m023007_o_max_ord26_rk00008,26.0,0.24317347266855183,
d3,o_max,m025003_o_max_ord28_rk00004,28.0,0.24317347266855183,
d3,o_max,m027018_o_max_ord30_rk00019,30.0,0.24317347266855183,
d3,o_max,m026017_o_max_ord29_rk00018,29.0,0.24317347266855183,
d3,o_max,m026009_o_max_ord29_rk00010,29.0,0.24317347266855183,
d3,o_max,m022012_o_max_ord25_rk00013,25.0,0.24317347266855183,
d3,o_max,m026002_o_max_ord29_rk00003,29.0,0.24317347266855183,
d3,o_max,m025007_o_max_ord28_rk00008,28.0,0.24317347266855183,
d3,o_max,m025002_o_max_ord28_rk00003,28.0,0.24317347266855183,
d3,o_max,m024013_o_max_ord27_rk00014,27.0,0.24317347266855183,
d3,o_max,m018017_o_max_ord21_rk00018,21.0,0.24317347266855183,
d3,o_max,m026008_o_max_ord29_rk00009,29.0,0.24317347266855183,
d3,o_max,m023015_o_max_ord26_rk00016,26.0,0.24317347266855183,
d3,o_max,m019009_o_max_ord22_rk00010,22.0,0.24317347266855183,
d3,o_max,m018006_o_max_ord21_rk00007,21.0,0.24317347266855183,
d3,o_max,m023004_o_max_ord26_rk00005,26.0,0.24317347266855183,
d3,o_max,m026018_o_max_ord29_rk00019,29.0,0.24317347266855183,
d3,o_max,m027011_o_max_ord30_rk00012,30.0,0.24317347266855183,
d3,o_max,m023011_o_max_ord26_rk00012,26.0,0.24317347266855183,
d3,o_max,m021015_o_max_ord24_rk00016,24.0,0.24317347266855183,
d3,o_max,m018000_o_max_ord21_rk00001,21.0,0.24317347266855183,
d3,o_max,m014000_o_max_ord17_rk00001,17.0,0.24317347266855183,
d3,o_max,m025017_o_max_ord28_rk00018,28.0,0.24317347266855183,
d3,o_max,m020002_o_max_ord23_rk00003,23.0,0.24317347266855183,
d3,o_max,m026006_o_max_ord29_rk00007,29.0,0.24317347266855183,
d3,o_max,m012016_o_max_ord15_rk00017,15.0,0.24317347266855183,
d3,o_max,m021018_o_max_ord24_rk00019,24.0,0.24317347266855183,
d3,o_max,m027006_o_max_ord30_rk00007,30.0,0.24317347266855183,
d3,o_max,m021011_o_max_ord24_rk00012,24.0,0.24317347266855183,
d3,o_max,m027003_o_max_ord30_rk00004,30.0,0.24317347266855183,
d3,o_max,m026003_o_max_ord29_rk00004,29.0,0.24317347266855183,
d3,o_max,m022013_o_max_ord25_rk00014,25.0,0.24317347266855183,
d3,o_max,m022017_o_max_ord25_rk00018,25.0,0.24317347266855183,
d3,o_max,m015000_o_max_ord18_rk00001,18.0,0.24317347266855183,
