model_level,objective,candidate_id,full_r2,baseline_r2,best_single_r2
d2,o_min,m048529_o_min_ord4_rk00015,0.25877206186966806,0.2369244826572131,0.2623057318178667
d2,o_min,m057521_o_min_ord13_rk00007,0.25855477313610864,0.2369244826572131,0.2623057318178667
d2,o_min,m062532_o_min_ord18_rk00018,0.2584499423282598,0.2369244826572131,0.2623057318178667
d2,o_min,m049529_o_min_ord5_rk00015,0.2584147071727312,0.2369244826572131,0.2623057318178667
d2,o_min,m072530_o_min_ord28_rk00016,0.2582649559272868,0.2369244826572131,0.2623057318178667
d2,o_min,m062531_o_min_ord18_rk00017,0.25826433064821985,0.2369244826572131,0.2623057318178667
d2,o_min,m062529_o_min_ord18_rk00015,0.25818975875449646,0.2369244826572131,0.2623057318178667
d2,o_min,m058526_o_min_ord14_rk00012,0.2580542927981395,0.2369244826572131,0.2623057318178667
d2,o_min,m048525_o_min_ord4_rk00011,0.25803798635377184,0.2369244826572131,0.2623057318178667
d2,o_min,m061533_o_min_ord17_rk00019,0.2580334751047052,0.2369244826572131,0.2623057318178667
d2,o_min,m074517_o_min_ord30_rk00003,0.25782781951377476,0.2369244826572131,0.2623057318178667
d2,o_min,m048528_o_min_ord4_rk00014,0.25780267805418167,0.2369244826572131,0.2623057318178667
d2,o_min,m063516_o_min_ord19_rk00002,0.25776021946622096,0.2369244826572131,0.2623057318178667
d2,o_min,m053531_o_min_ord9_rk00017,0.25770576799218947,0.2369244826572131,0.2623057318178667
d2,o_min,m048530_o_min_ord4_rk00016,0.25769688771060706,0.2369244826572131,0.2623057318178667
d2,o_min,m072527_o_min_ord28_rk00013,0.2576580085891751,0.2369244826572131,0.2623057318178667
d2,o_min,m055527_o_min_ord11_rk00013,0.25755922129784947,0.2369244826572131,0.2623057318178667
d2,o_min,m060519_o_min_ord16_rk00005,0.2575118988231774,0.2369244826572131,0.2623057318178667
d2,o_min,m061525_o_min_ord17_rk00011,0.2574725598832095,0.2369244826572131,0.2623057318178667
d2,o_min,m074519_o_min_ord30_rk00005,0.25745781492509123,0.2369244826572131,0.2623057318178667
