objective,rung,model_id,model_rank,global_oof_r2,order,variable,domain
o_min,xgb_tree_d3,m070529_o_min_ord26_rk00015,3,0.47399802218251863,26,civic_engage_est,Democracy
o_min,xgb_tree_d3,m070529_o_min_ord26_rk00015,3,0.47399802218251863,26,elect_part_est,Democracy
o_min,xgb_tree_d3,m070529_o_min_ord26_rk00015,3,0.47399802218251863,26,direct_dem_est,Democracy
o_min,xgb_tree_d3,m070529_o_min_ord26_rk00015,3,0.47399802218251863,26,migration,Migration
o_min,xgb_tree_d3,m070529_o_min_ord26_rk00015,3,0.47399802218251863,26,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,Nitrogen oxide (NOx),Air Pollution
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,agri_emp_o,Soil and water quality
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,maxgtemp_o,Temperature
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,mean_anomalies_o,Temperature
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,sd_lr_o,Temperature
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,mean_prec2_areaw_o,Precipitation/droughts
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,mean_prec2_o,Precipitation/droughts
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,scpdsi_o,Precipitation/droughts
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,scpdsi_aw_o,Precipitation/droughts
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,Poisoning_mortality_rate,Soil and water quality
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,GINI,Socioeconomic
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,unemp,Socioeconomic
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,free_relig_est,Democracy
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,basic_welf_est,Democracy
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,soc_grp_equal_est,Democracy
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,jud_ind_est,Democracy
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,civic_engage_est,Democracy
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,elect_part_est,Democracy
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,direct_dem_est,Democracy
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,migration,Migration
o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,4,0.46820371902562774,26,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m049528_o_min_ord5_rk00014,5,0.46762988264523697,5,sd_lr_o,Temperature
o_min,xgb_tree_d3,m049528_o_min_ord5_rk00014,5,0.46762988264523697,5,mean_prec2_areaw_o,Precipitation/droughts
o_min,xgb_tree_d3,m049528_o_min_ord5_rk00014,5,0.46762988264523697,5,mean_prec2_o,Precipitation/droughts
o_min,xgb_tree_d3,m049528_o_min_ord5_rk00014,5,0.46762988264523697,5,cred_elect_est,Democracy
o_min,xgb_tree_d3,m049528_o_min_ord5_rk00014,5,0.46762988264523697,5,econ_equal_est,Democracy
o_min,xgb_tree_d3,m051533_o_min_ord7_rk00019,6,0.46653715688393727,7,sd_lr_o,Temperature
o_min,xgb_tree_d3,m051533_o_min_ord7_rk00019,6,0.46653715688393727,7,mean_prec2_areaw_o,Precipitation/droughts
o_min,xgb_tree_d3,m051533_o_min_ord7_rk00019,6,0.46653715688393727,7,mean_prec2_o,Precipitation/droughts
o_min,xgb_tree_d3,m051533_o_min_ord7_rk00019,6,0.46653715688393727,7,deaths_notrans,Disease-related mortality
o_min,xgb_tree_d3,m051533_o_min_ord7_rk00019,6,0.46653715688393727,7,civil_lib_est,Democracy
o_min,xgb_tree_d3,m051533_o_min_ord7_rk00019,6,0.46653715688393727,7,civic_engage_est,Democracy
o_min,xgb_tree_d3,m051533_o_min_ord7_rk00019,6,0.46653715688393727,7,direct_dem_est,Democracy
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,Nitrogen oxide (NOx),Air Pollution
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,agri_emp_o,Soil and water quality
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,mean_anomalies_o,Temperature
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,sd_lr_o,Temperature
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,mean_prec2_areaw_o,Precipitation/droughts
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,mean_prec2_o,Precipitation/droughts
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,scpdsi_o,Precipitation/droughts
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,scpdsi_aw_o,Precipitation/droughts
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,Poisoning_mortality_rate,Soil and water quality
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,GINI,Socioeconomic
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,unemp,Socioeconomic
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,inclu_suff_est,Democracy
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,free_relig_est,Democracy
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,basic_welf_est,Democracy
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,jud_ind_est,Democracy
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,civil_soc_est,Democracy
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,civic_engage_est,Democracy
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,elect_part_est,Democracy
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,direct_dem_est,Democracy
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,migration,Migration
o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,7,0.4660085917643919,26,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,Nitrogen oxide (NOx),Air Pollution
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,agri_emp_o,Soil and water quality
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,maxgtemp_o,Temperature
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,mean_anomalies_o,Temperature
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,sd_lr_o,Temperature
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,mean_prec2_areaw_o,Precipitation/droughts
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,mean_prec2_o,Precipitation/droughts
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,scpdsi_o,Precipitation/droughts
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,scpdsi_aw_o,Precipitation/droughts
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,Poisoning_mortality_rate,Soil and water quality
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,GINI,Socioeconomic
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,unemp,Socioeconomic
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,inclu_suff_est,Democracy
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,effect_parl_est,Democracy
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,free_relig_est,Democracy
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,basic_welf_est,Democracy
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,civic_engage_est,Democracy
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,elect_part_est,Democracy
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,direct_dem_est,Democracy
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,migration,Migration
o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,8,0.4654703677754852,26,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,Nitrogen oxide (NOx),Air Pollution
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,agri_emp_o,Soil and water quality
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,maxgtemp_o,Temperature
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,mean_anomalies_o,Temperature
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,sd_lr_o,Temperature
