model_level,objective,candidate_id,order,baseline_r2,best_single_r2
d3,o_max,m000003_o_max_ord3_rk00004,3.0,0.44412019179998563,
d3,o_max,m000009_o_max_ord3_rk00010,3.0,0.44412019179998563,
d3,o_max,m027015_o_max_ord30_rk00016,30.0,0.44412019179998563,
d3,o_max,m004009_o_max_ord7_rk00010,7.0,0.44412019179998563,
d3,o_max,m004008_o_max_ord7_rk00009,7.0,0.44412019179998563,
d3,o_max,m000015_o_max_ord3_rk00016,3.0,0.44412019179998563,
d3,o_max,m003010_o_max_ord6_rk00011,6.0,0.44412019179998563,
d3,o_max,m001002_o_max_ord4_rk00003,4.0,0.44412019179998563,
d3,o_max,m024018_o_max_ord27_rk00019,27.0,0.44412019179998563,
d3,o_max,m006016_o_max_ord9_rk00017,9.0,0.44412019179998563,
d3,o_max,m000007_o_max_ord3_rk00008,3.0,0.44412019179998563,
d3,o_max,m002008_o_max_ord5_rk00009,5.0,0.44412019179998563,
d3,o_max,m002003_o_max_ord5_rk00004,5.0,0.44412019179998563,
d3,o_max,m003012_o_max_ord6_rk00013,6.0,0.44412019179998563,
d3,o_max,m001004_o_max_ord4_rk00005,4.0,0.44412019179998563,
