objective,rung,model_id,model_rank,global_oof_r2,order,variable,domain
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,Poisoning_mortality_rate,Soil and water quality
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,unemp,Socioeconomic
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,effect_parl_est,Democracy
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,access_just_est,Democracy
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,free_relig_est,Democracy
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,basic_welf_est,Democracy
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,civic_engage_est,Democracy
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,elect_part_est,Democracy
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,direct_dem_est,Democracy
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,migration,Migration
o_min,xgb_tree_d3,m066523_o_min_ord22_rk00009,6,0.2611706496044861,22,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,Carbon monoxide (CO) emissions,Air Pollution
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,maxgtemp_o,Temperature
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,sd_lr_o,Temperature
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,scpdsi_o,Precipitation/droughts
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,scpdsi_aw_o,Precipitation/droughts
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,unemp,Socioeconomic
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,rights_est,Democracy
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,free_relig_est,Democracy
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,basic_welf_est,Democracy
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,elect_part_est,Democracy
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,direct_dem_est,Democracy
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,migration,Migration
o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,7,0.26095708563409026,18,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,Carbon monoxide (CO) emissions,Air Pollution
