source_label,order,min_o_info,max_o_info
within_domain_pc1,3,-0.1372493977480015,0.3303583299374879
within_domain_pc1,4,-0.1694538448276478,0.6992668934091666
within_domain_pc1,5,-0.1039383756973493,0.8716405498700048
within_domain_pc1,6,-0.0279265288178234,1.011753135164565
within_domain_pc1,7,0.1833160776533253,1.0325448364077503
within_domain_pc1,8,0.4277220732685136,1.161452607899789
within_domain_pc1,9,0.8343679204786243,1.1946331084419546
within_domain_pc1,10,1.2188651606779977,1.2188651606779977
